,Sampling Type,Sample Size,Signal idx,class_error,rec_error,Analytic Reconstruction Error,Analytic Classification Error
4979,Classification-optimal,9,39,16.5,4859.912,-1.4945865e-05,0.0
4980,Classification-optimal,9,40,16.5,3911.7869,-1.4945865e-05,0.0
4981,Classification-optimal,9,41,16.5,3990.7073,-1.4945865e-05,0.0
4982,Classification-optimal,9,42,15.5,5640.8477,-1.4945865e-05,0.0
4983,Classification-optimal,9,43,12.0,6340.657,-1.4945865e-05,0.0
4984,Classification-optimal,9,44,18.5,6407.4336,-1.4945865e-05,0.0
4985,Classification-optimal,9,45,16.0,6488.1704,-1.4945865e-05,0.0
4986,Classification-optimal,9,46,15.5,5142.6455,-1.4945865e-05,0.0
4987,Classification-optimal,9,47,14.5,4841.9673,-1.4945865e-05,0.0
4988,Classification-optimal,9,48,17.0,4829.2544,-1.4945865e-05,0.0
4989,Classification-optimal,9,49,18.5,4234.6055,-1.4945865e-05,0.0
4990,Classification-optimal,9,50,19.0,3613.367,-1.4945865e-05,0.0
4991,Classification-optimal,9,51,16.5,3628.8953,-1.4945865e-05,0.0
4992,Classification-optimal,9,52,18.5,3188.4822,-1.4945865e-05,0.0
4993,Classification-optimal,9,53,13.0,2303.9749,-1.4945865e-05,0.0
4994,Classification-optimal,9,54,12.5,3608.9795,-1.4945865e-05,0.0
4995,Classification-optimal,9,55,16.5,4177.5854,-1.4945865e-05,0.0
4996,Classification-optimal,9,56,17.0,5479.747,-1.4945865e-05,0.0
4997,Classification-optimal,9,57,20.5,6030.447,-1.4945865e-05,0.0
4998,Classification-optimal,9,58,20.5,5830.21,-1.4945865e-05,0.0
4999,Classification-optimal,9,59,21.0,5753.465,-1.4945865e-05,0.0
5000,Classification-optimal,9,60,21.5,5576.2065,-1.4945865e-05,0.0
5001,Classification-optimal,9,61,20.5,5399.3916,-1.4945865e-05,0.0
5002,Classification-optimal,9,62,20.5,4155.063,-1.4945865e-05,0.0
5003,Classification-optimal,9,63,20.0,3938.6523,-1.4945865e-05,0.0
5004,Classification-optimal,9,64,21.5,4027.8193,-1.4945865e-05,0.0
5005,Classification-optimal,9,65,22.5,4457.222,-1.4945865e-05,0.0
5006,Classification-optimal,9,66,15.5,4621.7876,-1.4945865e-05,0.0
5007,Classification-optimal,9,67,14.0,2959.1375,-1.4945865e-05,0.0
5008,Classification-optimal,9,68,17.5,2372.2415,-1.4945865e-05,0.0
5009,Classification-optimal,9,69,8.5,2431.4414,-1.4945865e-05,0.0
5010,Classification-optimal,9,70,17.0,1362.5051,-1.4945865e-05,0.0
5011,Classification-optimal,9,71,16.0,1481.0054,-1.4945865e-05,0.0
5012,Classification-optimal,9,72,10.5,1789.6145,-1.4945865e-05,0.0
5013,Classification-optimal,9,73,13.5,1621.6982,-1.4945865e-05,0.0
5014,Classification-optimal,9,74,14.5,1551.4204,-1.4945865e-05,0.0
5015,Classification-optimal,9,75,25.0,3352.2249,-1.4945865e-05,0.0
5016,Classification-optimal,9,76,15.5,1773.2977,-1.4945865e-05,0.0
5017,Classification-optimal,9,77,20.0,4636.5444,-1.4945865e-05,0.0
5018,Classification-optimal,9,78,21.5,3852.713,-1.4945865e-05,0.0
5019,Classification-optimal,9,79,19.5,4860.7236,-1.4945865e-05,0.0
5020,Classification-optimal,9,80,22.5,4218.3086,-1.4945865e-05,0.0
5021,Classification-optimal,9,81,9.5,1779.0771,-1.4945865e-05,0.0
5022,Classification-optimal,9,82,9.5,446.0552,-1.4945865e-05,0.0
5023,Classification-optimal,9,83,8.5,988.63403,-1.4945865e-05,0.0
5024,Classification-optimal,9,84,12.5,1223.9911,-1.4945865e-05,0.0
5025,Classification-optimal,9,85,14.5,1175.2715,-1.4945865e-05,0.0
5026,Classification-optimal,9,86,10.5,687.33,-1.4945865e-05,0.0
5027,Classification-optimal,9,87,15.0,527.3707,-1.4945865e-05,0.0
5028,Classification-optimal,9,88,13.5,2003.9434,-1.4945865e-05,0.0
5029,Classification-optimal,9,89,9.5,1146.6798,-1.4945865e-05,0.0
5030,Classification-optimal,9,90,11.5,755.16125,-1.4945865e-05,0.0
5031,Classification-optimal,9,91,19.5,1840.3973,-1.4945865e-05,0.0
5032,Classification-optimal,9,92,18.5,651.8009,-1.4945865e-05,0.0
5033,Classification-optimal,9,93,14.5,211.88287,-1.4945865e-05,0.0
5034,Classification-optimal,9,94,11.5,338.54114,-1.4945865e-05,0.0
5035,Classification-optimal,10,0,17.0,9751.361,-9.760261e-06,0.0004851304
5036,Classification-optimal,10,1,13.5,10715.5625,-9.760261e-06,0.0004851304
5037,Classification-optimal,10,2,14.0,10066.709,-9.760261e-06,0.0004851304
5038,Classification-optimal,10,3,14.0,10396.464,-9.760261e-06,0.0004851304
5039,Classification-optimal,10,4,12.5,9622.484,-9.760261e-06,0.0004851304
5040,Classification-optimal,10,5,20.5,9204.214,-9.760261e-06,0.0004851304
5041,Classification-optimal,10,6,14.5,9547.241,-9.760261e-06,0.0004851304
5042,Classification-optimal,10,7,16.0,9150.48,-9.760261e-06,0.0004851304
5043,Classification-optimal,10,8,15.0,8064.3584,-9.760261e-06,0.0004851304
5044,Classification-optimal,10,9,11.5,8246.863,-9.760261e-06,0.0004851304
5045,Classification-optimal,10,10,15.0,10161.436,-9.760261e-06,0.0004851304
5046,Classification-optimal,10,11,17.5,10566.728,-9.760261e-06,0.0004851304
5047,Classification-optimal,10,12,16.5,10407.64,-9.760261e-06,0.0004851304
5048,Classification-optimal,10,13,16.5,10096.066,-9.760261e-06,0.0004851304
5049,Classification-optimal,10,14,18.0,9096.828,-9.760261e-06,0.0004851304
5050,Classification-optimal,10,15,23.0,7460.7773,-9.760261e-06,0.0004851304
5051,Classification-optimal,10,16,14.5,6927.684,-9.760261e-06,0.0004851304
5052,Classification-optimal,10,17,18.5,7677.5312,-9.760261e-06,0.0004851304
5053,Classification-optimal,10,18,20.5,8869.47,-9.760261e-06,0.0004851304
5054,Classification-optimal,10,19,16.5,8173.99,-9.760261e-06,0.0004851304
5055,Classification-optimal,10,20,22.5,9061.635,-9.760261e-06,0.0004851304
5056,Classification-optimal,10,21,14.5,8663.285,-9.760261e-06,0.0004851304
5057,Classification-optimal,10,22,14.5,7986.363,-9.760261e-06,0.0004851304
5058,Classification-optimal,10,23,18.0,6852.55,-9.760261e-06,0.0004851304
5059,Classification-optimal,10,24,18.5,6270.607,-9.760261e-06,0.0004851304
5060,Classification-optimal,10,25,14.5,5763.809,-9.760261e-06,0.0004851304
5061,Classification-optimal,10,26,15.5,6166.9316,-9.760261e-06,0.0004851304
5062,Classification-optimal,10,27,16.5,6442.675,-9.760261e-06,0.0004851304
5063,Classification-optimal,10,28,18.5,5920.651,-9.760261e-06,0.0004851304
5064,Classification-optimal,10,29,19.5,5791.9,-9.760261e-06,0.0004851304
5065,Classification-optimal,10,30,16.5,5992.981,-9.760261e-06,0.0004851304
5066,Classification-optimal,10,31,18.0,9527.79,-9.760261e-06,0.0004851304
5067,Classification-optimal,10,32,11.5,9267.752,-9.760261e-06,0.0004851304
5068,Classification-optimal,10,33,15.5,6259.314,-9.760261e-06,0.0004851304
5069,Classification-optimal,10,34,17.0,6528.769,-9.760261e-06,0.0004851304
5070,Classification-optimal,10,35,16.0,5217.2686,-9.760261e-06,0.0004851304
5071,Classification-optimal,10,36,18.0,5573.762,-9.760261e-06,0.0004851304
5072,Classification-optimal,10,37,15.0,5341.9326,-9.760261e-06,0.0004851304
5073,Classification-optimal,10,38,20.0,6108.0527,-9.760261e-06,0.0004851304
5074,Classification-optimal,10,39,16.5,5100.98,-9.760261e-06,0.0004851304
5075,Classification-optimal,10,40,16.5,4105.843,-9.760261e-06,0.0004851304
5076,Classification-optimal,10,41,16.5,4188.6675,-9.760261e-06,0.0004851304
5077,Classification-optimal,10,42,15.5,5920.6597,-9.760261e-06,0.0004851304
5078,Classification-optimal,10,43,12.0,6655.18,-9.760261e-06,0.0004851304
5079,Classification-optimal,10,44,18.5,6725.2856,-9.760261e-06,0.0004851304
5080,Classification-optimal,10,45,16.0,6810.013,-9.760261e-06,0.0004851304
5081,Classification-optimal,10,46,15.5,5397.7354,-9.760261e-06,0.0004851304
5082,Classification-optimal,10,47,14.5,5082.1616,-9.760261e-06,0.0004851304
5083,Classification-optimal,10,48,17.0,5068.8247,-9.760261e-06,0.0004851304
5084,Classification-optimal,10,49,18.5,4444.675,-9.760261e-06,0.0004851304
5085,Classification-optimal,10,50,19.0,3792.6167,-9.760261e-06,0.0004851304
5086,Classification-optimal,10,51,16.5,3808.9111,-9.760261e-06,0.0004851304
5087,Classification-optimal,10,52,18.5,3346.655,-9.760261e-06,0.0004851304
5088,Classification-optimal,10,53,13.0,2418.2773,-9.760261e-06,0.0004851304
5089,Classification-optimal,10,54,12.5,3788.0115,-9.760261e-06,0.0004851304
5090,Classification-optimal,10,55,16.5,4384.8228,-9.760261e-06,0.0004851304
5091,Classification-optimal,10,56,17.0,5751.588,-9.760261e-06,0.0004851304
5092,Classification-optimal,10,57,20.5,6329.588,-9.760261e-06,0.0004851304
5093,Classification-optimal,10,58,20.5,6119.4165,-9.760261e-06,0.0004851304
5094,Classification-optimal,10,59,21.0,6038.883,-9.760261e-06,0.0004851304
5095,Classification-optimal,10,60,21.5,5852.821,-9.760261e-06,0.0004851304
5096,Classification-optimal,10,61,20.5,5667.24,-9.760261e-06,0.0004851304
5097,Classification-optimal,10,62,20.5,4361.1855,-9.760261e-06,0.0004851304
5098,Classification-optimal,10,63,20.0,4134.0337,-9.760261e-06,0.0004851304
5099,Classification-optimal,10,64,21.5,4227.6196,-9.760261e-06,0.0004851304
5100,Classification-optimal,10,65,22.5,4678.3315,-9.760261e-06,0.0004851304
5101,Classification-optimal,10,66,15.5,4851.0522,-9.760261e-06,0.0004851304
5102,Classification-optimal,10,67,14.0,3105.9253,-9.760261e-06,0.0004851304
5103,Classification-optimal,10,68,17.5,2489.9167,-9.760261e-06,0.0004851304
5104,Classification-optimal,10,69,8.5,2552.0532,-9.760261e-06,0.0004851304
5105,Classification-optimal,10,70,17.0,1430.0916,-9.760261e-06,0.0004851304
5106,Classification-optimal,10,71,16.0,1554.4666,-9.760261e-06,0.0004851304
5107,Classification-optimal,10,72,10.5,1878.3848,-9.760261e-06,0.0004851304
5108,Classification-optimal,10,73,13.5,1702.1453,-9.760261e-06,0.0004851304
5109,Classification-optimal,10,74,14.5,1628.3811,-9.760261e-06,0.0004851304
5110,Classification-optimal,10,75,25.0,3518.526,-9.760261e-06,0.0004851304
5111,Classification-optimal,10,76,15.5,1861.2676,-9.760261e-06,0.0004851304
5112,Classification-optimal,10,77,20.0,4866.5684,-9.760261e-06,0.0004851304
5113,Classification-optimal,10,78,21.5,4043.8477,-9.760261e-06,0.0004851304
5114,Classification-optimal,10,79,19.5,5101.862,-9.760261e-06,0.0004851304
5115,Classification-optimal,10,80,22.5,4427.556,-9.760261e-06,0.0004851304
5116,Classification-optimal,10,81,9.5,1867.3328,-9.760261e-06,0.0004851304
5117,Classification-optimal,10,82,9.5,468.18332,-9.760261e-06,0.0004851304
5118,Classification-optimal,10,83,8.5,1037.6841,-9.760261e-06,0.0004851304
5119,Classification-optimal,10,84,12.5,1284.7136,-9.760261e-06,0.0004851304
5120,Classification-optimal,10,85,14.5,1233.5751,-9.760261e-06,0.0004851304
5121,Classification-optimal,10,86,11.5,721.4258,-9.760261e-06,0.0004851304
5122,Classification-optimal,10,87,15.0,553.5338,-9.760261e-06,0.0004851304
5123,Classification-optimal,10,88,13.5,2103.359,-9.760261e-06,0.0004851304
5124,Classification-optimal,10,89,9.5,1203.5642,-9.760261e-06,0.0004851304
5125,Classification-optimal,10,90,11.5,792.62384,-9.760261e-06,0.0004851304
5126,Classification-optimal,10,91,19.5,1931.6978,-9.760261e-06,0.0004851304
5127,Classification-optimal,10,92,18.5,684.1345,-9.760261e-06,0.0004851304
5128,Classification-optimal,10,93,14.5,222.39554,-9.760261e-06,0.0004851304
5129,Classification-optimal,10,94,11.5,355.33798,-9.760261e-06,0.0004851304
5130,Classification-optimal,11,0,17.0,9352.925,-2.1785498e-05,0.0013054492
5131,Classification-optimal,11,1,13.5,10277.74,-2.1785498e-05,0.0013054492
5132,Classification-optimal,11,2,14.0,9655.3955,-2.1785498e-05,0.0013054492
5133,Classification-optimal,11,3,12.0,9971.663,-2.1785498e-05,0.0013054492
5134,Classification-optimal,11,4,12.5,9229.317,-2.1785498e-05,0.0013054492
5135,Classification-optimal,11,5,20.5,8828.135,-2.1785498e-05,0.0013054492
5136,Classification-optimal,11,6,14.5,9157.142,-2.1785498e-05,0.0013054492
5137,Classification-optimal,11,7,16.0,8776.595,-2.1785498e-05,0.0013054492
5138,Classification-optimal,11,8,15.0,7734.861,-2.1785498e-05,0.0013054492
5139,Classification-optimal,11,9,12.5,7909.899,-2.1785498e-05,0.0013054492
5140,Classification-optimal,11,10,15.0,9746.253,-2.1785498e-05,0.0013054492
5141,Classification-optimal,11,11,17.5,10134.978,-2.1785498e-05,0.0013054492
5142,Classification-optimal,11,12,14.5,9982.389,-2.1785498e-05,0.0013054492
5143,Classification-optimal,11,13,16.5,9683.542,-2.1785498e-05,0.0013054492
5144,Classification-optimal,11,14,19.0,8725.127,-2.1785498e-05,0.0013054492
5145,Classification-optimal,11,15,23.0,7155.922,-2.1785498e-05,0.0013054492
5146,Classification-optimal,11,16,15.5,6644.621,-2.1785498e-05,0.0013054492
5147,Classification-optimal,11,17,18.5,7363.836,-2.1785498e-05,0.0013054492
5148,Classification-optimal,11,18,20.5,8507.07,-2.1785498e-05,0.0013054492
5149,Classification-optimal,11,19,16.5,7839.997,-2.1785498e-05,0.0013054492
5150,Classification-optimal,11,20,22.5,8691.38,-2.1785498e-05,0.0013054492
5151,Classification-optimal,11,21,14.5,8309.305,-2.1785498e-05,0.0013054492
5152,Classification-optimal,11,22,14.5,7660.037,-2.1785498e-05,0.0013054492
5153,Classification-optimal,11,23,18.0,6572.565,-2.1785498e-05,0.0013054492
5154,Classification-optimal,11,24,18.5,6014.387,-2.1785498e-05,0.0013054492
5155,Classification-optimal,11,25,14.5,5528.292,-2.1785498e-05,0.0013054492
5156,Classification-optimal,11,26,15.5,5914.964,-2.1785498e-05,0.0013054492
5157,Classification-optimal,11,27,16.5,6179.422,-2.1785498e-05,0.0013054492
5158,Classification-optimal,11,28,18.5,5678.7437,-2.1785498e-05,0.0013054492
5159,Classification-optimal,11,29,19.5,5555.2466,-2.1785498e-05,0.0013054492
5160,Classification-optimal,11,30,16.5,5748.108,-2.1785498e-05,0.0013054492
5161,Classification-optimal,11,31,18.0,9138.49,-2.1785498e-05,0.0013054492
5162,Classification-optimal,11,32,11.5,8889.079,-2.1785498e-05,0.0013054492
5163,Classification-optimal,11,33,15.5,6003.552,-2.1785498e-05,0.0013054492
5164,Classification-optimal,11,34,17.0,6262.0166,-2.1785498e-05,0.0013054492
5165,Classification-optimal,11,35,16.0,5004.0933,-2.1785498e-05,0.0013054492
5166,Classification-optimal,11,36,18.0,5346.0234,-2.1785498e-05,0.0013054492
5167,Classification-optimal,11,37,16.0,5123.6616,-2.1785498e-05,0.0013054492
5168,Classification-optimal,11,38,20.0,5858.4775,-2.1785498e-05,0.0013054492
5169,Classification-optimal,11,39,16.5,4892.5664,-2.1785498e-05,0.0013054492
5170,Classification-optimal,11,40,16.5,3938.077,-2.1785498e-05,0.0013054492
5171,Classification-optimal,11,41,16.5,4017.5186,-2.1785498e-05,0.0013054492
5172,Classification-optimal,11,42,15.5,5678.742,-2.1785498e-05,0.0013054492
5173,Classification-optimal,11,43,12.0,6383.251,-2.1785498e-05,0.0013054492
5174,Classification-optimal,11,44,18.5,6450.492,-2.1785498e-05,0.0013054492
5175,Classification-optimal,11,45,16.0,6531.7607,-2.1785498e-05,0.0013054492
5176,Classification-optimal,11,46,14.5,5177.184,-2.1785498e-05,0.0013054492
5177,Classification-optimal,11,47,14.5,4874.5044,-2.1785498e-05,0.0013054492
5178,Classification-optimal,11,48,17.0,4861.709,-2.1785498e-05,0.0013054492
5179,Classification-optimal,11,49,18.5,4263.0645,-2.1785498e-05,0.0013054492
5180,Classification-optimal,11,50,19.0,3637.6516,-2.1785498e-05,0.0013054492
5181,Classification-optimal,11,51,16.5,3653.2822,-2.1785498e-05,0.0013054492
5182,Classification-optimal,11,52,18.5,3209.913,-2.1785498e-05,0.0013054492
5183,Classification-optimal,11,53,13.0,2319.4668,-2.1785498e-05,0.0013054492
5184,Classification-optimal,11,54,12.5,3633.2336,-2.1785498e-05,0.0013054492
5185,Classification-optimal,11,55,17.5,4205.662,-2.1785498e-05,0.0013054492
5186,Classification-optimal,11,56,17.0,5516.579,-2.1785498e-05,0.0013054492
5187,Classification-optimal,11,57,20.5,6070.9673,-2.1785498e-05,0.0013054492
5188,Classification-optimal,11,58,20.5,5869.387,-2.1785498e-05,0.0013054492
5189,Classification-optimal,11,59,21.0,5792.1396,-2.1785498e-05,0.0013054492
5190,Classification-optimal,11,60,21.5,5613.681,-2.1785498e-05,0.0013054492
5191,Classification-optimal,11,61,20.5,5435.683,-2.1785498e-05,0.0013054492
5192,Classification-optimal,11,62,20.5,4182.9985,-2.1785498e-05,0.0013054492
5193,Classification-optimal,11,63,20.0,3965.1187,-2.1785498e-05,0.0013054492
5194,Classification-optimal,11,64,21.5,4054.8833,-2.1785498e-05,0.0013054492
5195,Classification-optimal,11,65,22.5,4487.1826,-2.1785498e-05,0.0013054492
5196,Classification-optimal,11,66,17.5,4652.844,-2.1785498e-05,0.0013054492
5197,Classification-optimal,11,67,14.0,2979.0178,-2.1785498e-05,0.0013054492
5198,Classification-optimal,11,68,16.5,2388.1782,-2.1785498e-05,0.0013054492
5199,Classification-optimal,11,69,8.5,2447.7788,-2.1785498e-05,0.0013054492
5200,Classification-optimal,11,70,17.0,1371.6583,-2.1785498e-05,0.0013054492
5201,Classification-optimal,11,71,16.0,1490.9521,-2.1785498e-05,0.0013054492
5202,Classification-optimal,11,72,10.5,1801.6366,-2.1785498e-05,0.0013054492
5203,Classification-optimal,11,73,13.5,1632.5942,-2.1785498e-05,0.0013054492
5204,Classification-optimal,11,74,14.5,1561.8439,-2.1785498e-05,0.0013054492
5205,Classification-optimal,11,75,25.0,3374.765,-2.1785498e-05,0.0013054492
5206,Classification-optimal,11,76,15.5,1785.2158,-2.1785498e-05,0.0013054492
5207,Classification-optimal,11,77,20.0,4667.7246,-2.1785498e-05,0.0013054492
5208,Classification-optimal,11,78,21.5,3878.6238,-2.1785498e-05,0.0013054492
5209,Classification-optimal,11,79,19.5,4893.3975,-2.1785498e-05,0.0013054492
5210,Classification-optimal,11,80,22.5,4246.6523,-2.1785498e-05,0.0013054492
5211,Classification-optimal,11,81,9.5,1791.0339,-2.1785498e-05,0.0013054492
5212,Classification-optimal,11,82,9.5,449.05164,-2.1785498e-05,0.0013054492
5213,Classification-optimal,11,83,8.5,995.28436,-2.1785498e-05,0.0013054492
5214,Classification-optimal,11,84,12.5,1232.2152,-2.1785498e-05,0.0013054492
5215,Classification-optimal,11,85,14.5,1183.1748,-2.1785498e-05,0.0013054492
5216,Classification-optimal,11,86,11.5,691.9527,-2.1785498e-05,0.0013054492
5217,Classification-optimal,11,87,15.0,530.9172,-2.1785498e-05,0.0013054492
5218,Classification-optimal,11,88,13.5,2017.4144,-2.1785498e-05,0.0013054492
5219,Classification-optimal,11,89,9.5,1154.3943,-2.1785498e-05,0.0013054492
5220,Classification-optimal,11,90,11.5,760.23694,-2.1785498e-05,0.0013054492
5221,Classification-optimal,11,91,19.5,1852.7717,-2.1785498e-05,0.0013054492
5222,Classification-optimal,11,92,18.5,656.1842,-2.1785498e-05,0.0013054492
5223,Classification-optimal,11,93,14.5,213.30807,-2.1785498e-05,0.0013054492
5224,Classification-optimal,11,94,11.5,340.82043,-2.1785498e-05,0.0013054492
5225,Classification-optimal,12,0,19.0,1017.7182,-2.4139881e-05,0.0004851304
5226,Classification-optimal,12,1,16.5,1118.3546,-2.4139881e-05,0.0004851304
5227,Classification-optimal,12,2,13.0,1050.6267,-2.4139881e-05,0.0004851304
5228,Classification-optimal,12,3,13.0,1085.0432,-2.4139881e-05,0.0004851304
5229,Classification-optimal,12,4,13.5,1004.2726,-2.4139881e-05,0.0004851304
5230,Classification-optimal,12,5,18.5,960.6189,-2.4139881e-05,0.0004851304
5231,Classification-optimal,12,6,14.5,996.41785,-2.4139881e-05,0.0004851304
5232,Classification-optimal,12,7,12.0,954.99774,-2.4139881e-05,0.0004851304
5233,Classification-optimal,12,8,9.0,841.6532,-2.4139881e-05,0.0004851304
5234,Classification-optimal,12,9,11.5,860.70624,-2.4139881e-05,0.0004851304
5235,Classification-optimal,12,10,11.0,1060.5244,-2.4139881e-05,0.0004851304
5236,Classification-optimal,12,11,16.5,1102.821,-2.4139881e-05,0.0004851304
5237,Classification-optimal,12,12,15.5,1086.2236,-2.4139881e-05,0.0004851304
5238,Classification-optimal,12,13,17.5,1053.6993,-2.4139881e-05,0.0004851304
