index,# Vertices,μ,τ_GLR_bl,graph_id
53,2000,0.19952624,-0.9749251594648766,1
54,2000,0.25118864,-0.9777540183153185,1
55,2000,0.31622776,-0.9800178807453165,1
56,2000,0.39810717,-0.981828369641475,1
57,2000,0.5011872,-0.9832766618532388,1
58,2000,0.63095737,-0.9844356162293292,1
59,2000,0.7943282,-0.9853651555911359,1
60,2000,1.0,-0.9861133736858128,1
61,2000,1.2589254,-0.9867186460182162,1
62,2000,1.5848932,-0.9872131741368404,1
63,2000,1.9952623,-0.9876223177663329,1
64,2000,2.5118864,-0.9879678829470144,1
65,2000,3.1622777,-0.9882678708928796,1
66,2000,3.9810717,-0.9885375229008728,1
67,2000,5.0118723,-0.9887907279042688,1
68,2000,6.3095737,-0.9890409437137325,1
69,2000,7.943282,-0.9892991786593858,1
0,3000,1e-06,0.46274149384643576,1
1,3000,1.2589254e-06,0.46186031970677427,1
2,3000,1.5848932e-06,0.46075350781995134,1
3,3000,1.9952622e-06,0.45936426874367886,1
4,3000,2.5118864e-06,0.4576219683787386,1
5,3000,3.1622776e-06,0.4554387247322037,1
6,3000,3.9810716e-06,0.4527062838934528,1
7,3000,5.0118724e-06,0.4492915560783792,1
8,3000,6.3095736e-06,0.44503218926168997,1
9,3000,7.943282e-06,0.4397316955418352,1
10,3000,1e-05,0.43315432007315696,1
11,3000,1.2589254e-05,0.42502161658191284,1
12,3000,1.5848931e-05,0.415009656418213,1
13,3000,1.9952624e-05,0.40275015589103225,1
14,3000,2.5118865e-05,0.38783618425127336,1
15,3000,3.1622778e-05,0.3698350089607078,1
16,3000,3.981072e-05,0.34831053970035,1
17,3000,5.0118724e-05,0.3228559714786796,1
18,3000,6.309574e-05,0.2931370205362881,1
19,3000,7.943282e-05,0.2589422361052735,1
20,3000,1e-04,0.2202314140439392,1
21,3000,0.00012589255,0.1771727626090924,1
22,3000,0.00015848932,0.13015353948356678,1
23,3000,0.00019952623,0.07975535316334265,1
24,3000,0.00025118864,0.02669056498820748,1
25,3000,0.00031622776,-0.028288501959419305,1
26,3000,0.00039810716,-0.08448859320677854,1
27,3000,0.0005011872,-0.14135532007135843,1
28,3000,0.00063095737,-0.19851191739576005,1
29,3000,0.0007943282,-0.25574681833396795,1
30,3000,0.001,-0.3129545287972662,1
31,3000,0.0012589254,-0.3700462049412756,1
32,3000,0.0015848932,-0.4268569530851274,1
33,3000,0.0019952622,-0.4830742010879557,1
34,3000,0.0025118864,-0.5382092037142352,1
35,3000,0.0031622776,-0.5916192058965805,1
36,3000,0.0039810715,-0.6425756480526542,1
37,3000,0.0050118724,-0.6903581834186554,1
38,3000,0.0063095735,-0.7343495020783284,1
39,3000,0.007943282,-0.7741085634519393,1
40,3000,0.01,-0.8094064140489433,1
41,3000,0.012589254,-0.8402266419534199,1
42,3000,0.015848933,-0.8667342870643329,1
43,3000,0.019952623,-0.8892305512741746,1
44,3000,0.025118865,-0.9081030039858217,1
45,3000,0.031622775,-0.9237804194699903,1
46,3000,0.039810717,-0.936695834734242,1
47,3000,0.050118722,-0.9472621061919916,1
48,3000,0.06309573,-0.9558582588350674,1
49,3000,0.07943282,-0.962818614746707,1
50,3000,0.1,-0.9684330643062179,1
51,3000,0.12589253,-0.9729479533169407,1
52,3000,0.15848932,-0.9765692926638357,1
53,3000,0.19952624,-0.9794678607760471,1
54,3000,0.25118864,-0.9817845777777153,1
55,3000,0.31622776,-0.9836324460689426,1
56,3000,0.39810717,-0.9851056130022956,1
57,3000,0.5011872,-0.9862774845587661,1
58,3000,0.63095737,-0.987208929218618,1
59,3000,0.7943282,-0.9879478434750766,1
60,3000,1.0,-0.9885326569583546,1
61,3000,1.2589254,-0.9889943463020032,1
62,3000,1.5848932,-0.9893557048121293,1
63,3000,1.9952623,-0.9896375558726146,1
64,3000,2.5118864,-0.9898537287173099,1
65,3000,3.1622777,-0.99001566128899,1
66,3000,3.9810717,-0.9901320092704282,1
67,3000,5.0118723,-0.9902088198082808,1
68,3000,6.3095737,-0.9902496590384064,1
69,3000,7.943282,-0.9902576320692761,1
0,500,1e-06,0.055780742428160335,2
1,500,1.2589254e-06,0.05567835146176087,2
2,500,1.5848932e-06,0.055549590314128434,2
3,500,1.9952622e-06,0.05538745992715667,2
4,500,2.5118864e-06,0.055183496618052934,2
5,500,3.1622776e-06,0.05492687699881565,2
6,500,3.9810716e-06,0.05460421488524135,2
7,500,5.0118724e-06,0.05419830030225866,2
8,500,6.3095736e-06,0.05368797827108407,2
9,500,7.943282e-06,0.05304668505621319,2
10,500,1e-05,0.052240984986178955,2
11,500,1.2589254e-05,0.05122935213534393,2
12,500,1.5848931e-05,0.04996005752871451,2
13,500,1.9952624e-05,0.04836889399408764,2
14,500,2.5118865e-05,0.046376208672599686,2
15,500,3.1622778e-05,0.04388409473644601,2
16,500,3.981072e-05,0.040772677371265456,2
17,500,5.0118724e-05,0.036896211182003306,2
18,500,6.309574e-05,0.032078713646042506,2
19,500,7.943282e-05,0.0261110666149104,2
20,500,1e-04,0.018747800262658654,2
21,500,0.00012589255,0.009706153898696886,2
22,500,0.00015848932,-0.001331448779892572,2
23,500,0.00019952623,-0.014710687959475817,2
24,500,0.00025118864,-0.030791847036635723,2
25,500,0.00031622776,-0.04992895622769877,2
26,500,0.00039810716,-0.07244070349272932,2
27,500,0.0005011872,-0.09857484368540559,2
28,500,0.00063095737,-0.1284703766185917,2
29,500,0.0007943282,-0.16212402164176137,2
30,500,0.001,-0.19937034929177908,2
31,500,0.0012589254,-0.23988171999901903,2
32,500,0.0015848932,-0.28319257564229916,2
33,500,0.0019952622,-0.3287409400411106,2
34,500,0.0025118864,-0.37591742742120915,2
35,500,0.0031622776,-0.4241057002197847,2
36,500,0.0039810715,-0.4727040787452309,2
37,500,0.0050118724,-0.5211261115703696,2
